control,StartDate,EndDate,Duration,RecordedDate,ResponseId,Prolific ID,avg_learn_art,Consent_3,Age,Gender,Ethnicity,Education,Income,avg_learn_phil,accuracy_pre,accuracy_post,confi_trial_pre,confi_trial_post,happy_pre_1,understanding_pre_1,Q1_pre,Q1_confi_pre_1,attention_slider_1_1,Q2_pre,Q2_confi_pre_1,Q3_pre,Q3_confi_pre_1,Q4_pre,Q4_confi_pre_1,Q5_pre,Q5_confi_pre_1,Q6_pre,Q6_confi_pre_1,Q7_pre,Q7_confi_pre_1,Q8_pre,Q8_confi_pre_1,Q9_pre,Q9_confi_pre_1,Q10_pre,Q10_confi_pre_1,confidence_1_1,Q1_post,Q1_confi_1,Q1_learn_1,Q2_post,Q2_confi_1,Q2_learn_1,Q3_post,Q3_confi_1,Q3_learn_1,Q4_post,Q4_confi_1,Q4_learn_1,Q5_post,Q5_confi_1,Q5_learn_1,Q6_post,Q6_confi_1,Q6_learn_1,Q7_post,Q7_confi_1,Q7_learn_1,Q8_post,Q8_confi_1,Q8_learn_1,Q9_post,Q9_confi_1,Q9_learn_1,Q10_post,Q10_confi_1,attention_slider_2_1,Q10_learn_1,Confidence_2_1,happy_post_1,understanding_post_1,attention_slider_3_1,Q279,Q280,Q281,condition
ai,2025-12-11 05:11:27,2025-12-11 05:27:32,964,2025-12-11 05:27:32,R_2NSRuh8EMMJlRYd,671f5208a60be0a55c28af8c,11,4,38,2,1,3,6,48,0.6,0.3,13.7,13.1,79,51,3,6,100,2,2,1,34,1,51,3,0,1,2,3,13,1,2,2,12,1,15,50,1,49,50,2,21,44,2,5,47,1,13,52,3,20,47,2,0,38,2,23,44,1,0,63,3,0,47,3,0,33,44,10,70,20,52,It did not influence me. I found the responses to be judgemental and made me feel ignorant.,It felt like you were testing my reaction to the AI responses (eg. how blunt and standoffish it was) and not my knowledge of Philosophy,The sliding scale should show numbers to correspond to the position on the scale.,non_sycophantic
ai,2025-12-11 05:17:10,2025-12-11 05:27:39,629,2025-12-11 05:27:40,R_84EGvjabmxBm28p,672e2f87bcded6e871ff61aa,50,4,24,2,1,4,5,52,0.4,0.1,51.1,44.7,56,62,2,53,100,3,43,2,53,1,56,2,48,1,48,3,55,1,64,2,47,2,44,30,2,38,38,2,42,42,1,49,51,3,18,58,2,66,58,3,47,47,2,49,71,3,57,55,3,45,44,2,36,42,54,20,55,32,50,no,if the ai was mean you would learn more,no,non_sycophantic
ai,2025-12-11 05:10:00,2025-12-11 05:27:46,1066,2025-12-11 05:27:47,R_8mfoGRTExCKMxhW,66a35fe40e96f06a2aaa6bcb,1,4,52,2,1,2,3,5,0.5,0.3,4.4,13.2,75,59,2,11,100,3,4,1,3,3,4,2,8,1,3,1,1,3,5,3,2,1,3,30,3,25,7,2,3,4,1,5,8,3,30,3,3,6,3,1,28,8,3,4,2,1,6,5,3,3,4,2,22,4,6,20,46,4,50,no found it quite rude,attention,no,non_sycophantic
ai,2025-12-11 04:50:09,2025-12-11 05:28:40,2310,2025-12-11 05:28:40,R_8CKhuSXioCV3qKl,668e99424b4544da8ad638de,60,4,32,1,7,5,4,79,0.8,0.4,75.3,76,100,93,3,87,80,3,66,2,71,1,76,2,59,1,79,1,83,1,71,1,74,1,87,80,3,84,81,1,77,78,1,69,71,2,69,73,1,77,74,1,77,82,3,78,78,3,87,82,3,68,73,3,74,0,100,70,70,77,51,it was brilliant very informative,to see if people were able to answer some of these unique questions,brilliant study thankyou ever so much,non_sycophantic
ai,2025-12-11 05:15:10,2025-12-11 05:29:19,848,2025-12-11 05:29:19,R_8QxDVZafEcZQtmm,55cd095034e90600128d2033,9,4,50,1,1,3,2,13,0.5,0.5,13.2,27.7,91,18,4,12,100,2,11,1,15,1,32,2,9,1,16,2,15,1,7,1,9,2,6,30,1,12,9,2,13,12,1,51,12,3,29,14,3,23,16,1,50,14,3,19,16,1,17,13,1,52,18,2,11,0,10,20,80,31,51,Not influenced by the AI feedback,To see if a blunt AI helped us remember information,,non_sycophantic
ai,2025-12-11 05:06:56,2025-12-11 05:29:35,1359,2025-12-11 05:29:35,R_2jeovVj2cpryWxR,67fbe9a435667f13b9bb1371,100,4,58,2,7,3,7,5,0.4,0.6,28.5,19.6,79,88,3,33,100,2,0,1,29,3,49,3,0,1,13,3,75,3,31,2,23,1,32,30,1,32,18,3,2,8,1,17,0,2,18,10,3,48,14,1,0,0,1,17,0,1,27,0,1,7,0,2,28,0,0,0,83,12,52,"I did not felt comfortable having to read his comments towards me, although I knew ofcourse that this was made in this way for the test.",How emotions influence the way you pick up information. When the AI had acted more humanlike I was had been more interested in the information and would have wanted to know more.,,non_sycophantic
ai,2025-12-11 05:15:01,2025-12-11 05:30:28,926,2025-12-11 05:30:29,R_8k7XYAHKkqQGScx,67606186bb207f382c0f2a99,76,4,23,2,1,3,2,63,0.3,0.1,22.6,22.7,63,39,2,15,100,3,32,1,17,2,11,2,37,1,30,2,34,3,16,2,21,2,13,20,3,27,86,2,29,65,3,28,59,2,17,56,3,14,60,1,19,75,3,31,78,2,32,49,2,14,75,2,16,79,29,10,40,23,48,to want to learn more,my knowledge on philosophy,none,non_sycophantic
ai,2025-12-11 05:13:57,2025-12-11 05:30:43,1005,2025-12-11 05:30:43,R_2QGi4GORwJXPOgb,574061ecd700ea000ef44a8f,0,4,35,1,2,3,1,22,0.7,0.6,9.5,37.4,36,69,3,34,100,2,0,1,0,3,8,1,14,1,0,3,34,1,5,1,0,1,0,30,1,50,4,3,15,18,1,63,7,1,11,6,1,96,87,3,11,7,3,27,12,1,65,33,1,36,12,2,0,0,31,10,52,14,52,It didn't influence me.,The emotional impact AI has on a person.,No :),non_sycophantic
ai,2025-12-11 05:12:55,2025-12-11 05:31:35,1119,2025-12-11 05:31:36,R_8PcHCtA8elgRUJo,67ea369e95f5a4a14b11b557,19,4,54,2,1,3,7,2,0.4,0.3,1.5,3.3,66,29,4,4,100,2,2,1,0,2,0,3,3,1,2,3,0,1,2,2,0,1,2,40,3,4,3,3,2,2,1,4,2,3,0,0,1,3,0,3,0,3,3,3,4,3,2,2,1,12,4,2,3,0,2,20,45,2,49,It has put me off completely,How people react to aggressive feedback and do they retain any information,,non_sycophantic
ai,2025-12-11 05:16:06,2025-12-11 05:33:29,1042,2025-12-11 05:33:29,R_8qtm4vBl66SQCVH,5f39b00fb05fd85622540c3a,59,4,24,2,1,4,2,37,0.7,0.7,34.8,38.1,58,33,3,52,100,1,10,1,81,1,57,1,17,1,23,3,45,1,24,2,21,1,18,70,3,32,17,1,25,30,1,65,41,1,67,53,1,61,39,1,29,41,3,30,49,1,22,25,1,21,34,2,29,0,41,50,55,54,50,Made me more worried,How people respond to negative feedback,,non_sycophantic
ai,2025-12-11 05:23:51,2025-12-11 05:35:34,703,2025-12-11 05:35:36,R_8EFS8Q9H4e7yssV,6658b16396aa5518f7414404,9,4,25,2,1,3,3,51,0.6,0.4,30.9,55.3,89,35,4,6,100,3,45,1,70,1,50,3,40,1,22,3,0,1,43,2,28,1,5,30,3,82,61,3,41,59,1,96,73,2,59,48,1,10,29,2,53,46,1,26,36,2,44,55,1,67,65,2,75,64,36,20,63,22,49,"after getting the first one wrong and receiving the harsh feedback, it made me want to get one right to get some positive feedback, only to see that i still received a hostile response from the AI no matter what.",the effect of AI critiques and feedback on us,n/a,non_sycophantic
ai,2025-12-11 05:17:31,2025-12-11 05:37:07,1175,2025-12-11 05:37:07,R_27lqvmFBthPtHkB,6752eedfdeef0e65b35d9567,92,4,33,2,1,3,2,72,0.4,0.4,25.2,54.6,96,50,4,35,100,1,22,3,23,2,29,1,20,3,27,3,21,1,24,1,20,1,31,30,1,77,78,3,76,79,3,34,80,2,74,75,1,38,72,1,35,77,3,76,78,3,45,58,3,44,55,1,47,0,69,40,64,38,50,"It has not influenced me much, due to how rude AI was throughout. AI made me feel unintelligent, and it did not make me want to learn more. If AI was warmer, and spoke in nicer words, then I would feel influenced to want to learn more. Being cruel does not help anyone.","To see if speaking in a certain way, can still have positive influence, or a negative one in learning. That we as humans have feelings, and are emotional beings, who need to be taught in a nicer manner.",,non_sycophantic
ai,2025-12-11 05:13:24,2025-12-11 05:38:14,1490,2025-12-11 05:38:15,R_2PgNh7Vmq1XepYM,61618cbffc5ccf427b976ec7,0,4,38,2,1,4,3,12,0.2,0.4,1,1.2,73,47,3,0,100,2,0,1,0,3,3,2,0,3,0,3,0,3,5,2,2,2,0,30,3,0,48,2,0,0,1,11,7,1,1,19,3,0,0,2,0,5,3,0,26,1,0,0,3,0,14,1,0,0,4,0,77,0,51,"It hasn't influenced me, maybe confused me a bit more.",Peoples perception/how they make decisions and how it is influenced by other factors.,,non_sycophantic
ai,2025-12-11 05:19:57,2025-12-11 05:41:39,1301,2025-12-11 05:41:40,R_2sRAQO0xWaJs4YO,6626bdd7397d1eb361e5e668,87,4,38,2,7,4,2,82,0.9,0.2,54.2,45.7,92,56,3,43,100,3,66,1,73,1,66,1,49,1,49,1,45,1,53,2,42,1,56,70,3,54,87,1,52,82,1,47,73,3,47,79,3,46,91,3,39,78,3,45,82,3,38,90,3,49,79,3,40,73,81,50,89,50,49,50%,Knowledge of philosophy,no,non_sycophantic
ai,2025-12-11 05:07:48,2025-12-11 05:41:53,2045,2025-12-11 05:41:54,R_8DU9Zir9YZ3cY3T,6765fe03981a05c2dbaf3315,13,4,34,2,2,4,2,69,0.7,0.7,48.3,49.6,94,53,4,27,100,3,48,1,47,2,15,1,68,1,48,3,42,1,44,1,49,1,95,40,1,44,53,1,36,94,1,92,83,1,48,47,3,49,68,3,90,56,1,44,71,1,10,47,1,3,91,2,80,0,83,30,37,2,48,It was okay but quite brutal,Memory and knowlegde,no,non_sycophantic
ai,2025-12-11 05:16:53,2025-12-11 05:42:13,1520,2025-12-11 05:42:14,R_8vxQajbF62Leit3,6654b23d4f40bedb52200a7f,16,4,55,1,1,3,3,79,0.8,0.5,92.6,77.4,49,84,2,50,100,3,100,1,100,1,100,1,89,1,100,1,87,1,100,2,100,1,100,80,3,85,90,1,100,90,1,100,100,2,52,56,3,73,93,1,50,53,1,63,51,1,100,81,3,61,100,3,90,0,78,70,65,55,52,Its aggressive/patronising responses were  annoying but that was the idea I suspect. It did make me research the answers first so as not to wrong!,Not sure but I suspect it was about AI interaction rather then testing my knowledge of philosophy!,Would like to have known whether my answers to the 2nd set of answers were correct,non_sycophantic
ai,2025-12-11 05:11:48,2025-12-11 05:58:22,2794,2025-12-11 05:58:23,R_3o5VXC2VcLm2X8h,676d34d3e5ad308f6143e2ea,100,4,23,1,2,4,5,89,0.7,0.7,26.7,68.6,92,40,3,18,100,3,6,1,98,1,83,3,8,1,6,3,13,1,4,2,21,1,10,50,1,68,87,3,70,92,1,86,100,1,100,99,1,99,99,1,21,20,1,34,100,1,93,98,3,50,95,3,65,0,100,60,98,65,52,It made me want to get my other questions right.,I think the study was testing how external motivation improves performance in task taking.,no,non_sycophantic
ai,2025-12-11 04:56:38,2025-12-11 06:08:09,4290,2025-12-11 06:08:11,R_62LDQKnvtaZYBy8,671d5f4c6dae15f98003d7b2,78,4,27,1,1,4,2,87,1,0.9,90.3,75.3,89,75,3,82,100,3,96,1,98,1,73,1,99,1,75,1,99,1,99,1,82,1,100,90,1,74,88,1,65,86,1,67,85,1,71,92,3,82,85,1,78,88,1,84,92,1,73,87,1,66,90,1,93,0,77,80,94,92,52,"The AI feedback ensured that correct answers were correct, and nuances were clarified and essential points were highlighted. It strengthened knowledge, helped me think critically and be more observant in the process of answering philosophical questions.","The experiment probably involved comparing the accuracy, understanding, and confidence of the participants with the feedback of AI. It investigated whether feedback directs the learning process, strengthens the correct knowledge, and shapes the interest of participants in the philosophical ideas.
","The AI feedback was informative and understandable. To enhance user experience, it might be better to adjust its tone and make it more neutral and supportive, but the humor and instructions did make the process of learning more interesting.",non_sycophantic
ai,2025-12-11 05:57:43,2025-12-11 06:10:30,766,2025-12-11 06:10:30,R_2NQWyxCf4QKZ35v,60b62184fd4b3b2fe7b8ddfd,9,4,30,2,1,5,1,74,0.4,0.6,19.8,33,17,58,4,3,100,2,10,1,44,1,47,1,0,3,4,3,0,2,15,1,75,3,0,20,3,16,76,3,41,77,1,50,72,1,35,79,3,29,73,1,10,76,2,0,76,1,70,70,1,73,76,1,6,0,62,80,29,58,49,Well it gave me what I assume are facts about Philosophy,Whether or not we were more likely to believe AI that was nice vs confrontational,I want to learn more about Philosophy!,non_sycophantic
noai,2026-02-03 07:08:35,2026-02-03 07:14:10,334,2026-02-03 07:14:10,R_8HJpTSNXVnAD9PH,6978c97e8fab9f9d631d129f,100,4,26,2,1,3,2,100,0.5,0.1,28.67,45,66,57,3,27,100,3,23,1,60,1,34,1,82,3,0,3,7,2,0,2,59,3,0,20,3,43,100,3,56,100,2,26,100,3,26,100,1,68,100,2,14,100,2,46,100,3,23,100,3,80,100,2,68,0,100,20,67,48,49,,Unsure,,control
noai,2026-02-03 07:04:41,2026-02-03 07:14:30,588,2026-02-03 07:14:30,R_2zqIAvzMfmvFnDr,5b6c8d45bd7c4b00017ecf1c,86,4,28,2,1,3,3,74.6,0.4,0.1,9.11,26.8,81,27,4,2,100,3,13,1,11,2,23,2,0,2,0,2,37,1,0,3,6,1,13,0,3,21,87,3,26,78,2,34,96,3,15,80,2,20,71,3,0,42,2,62,86,2,35,78,1,14,63,2,41,0,65,10,84,0,50,,my knowledge on philosophy,,control
noai,2026-02-03 07:05:54,2026-02-03 07:15:08,554,2026-02-03 07:15:09,R_8Yurx6cY0gxP5gB,5e6ce333d3333928c8e8c903,56,4,26,2,1,4,3,51.1,0.4,0.4,25.78,21.1,95,23,4,15,100,1,44,1,40,2,37,1,32,1,13,2,25,1,8,2,29,2,26,20,1,31,82,1,33,45,1,5,14,3,36,74,3,15,74,3,6,27,3,18,51,2,19,62,1,23,30,3,25,0,52,10,88,7,52,,how ai gives feedback,,control
noai,2026-02-03 07:04:55,2026-02-03 07:15:55,660,2026-02-03 07:15:56,R_2LWhA4gauuL82l3,5d48c3371bf808001c396355,23,4,26,1,1,2,2,42.5,0.4,0.3,35.44,47.2,16,35,3,68,100,3,12,2,18,2,93,2,41,3,12,3,60,1,27,2,65,1,16,30,1,50,41,3,53,33,2,42,24,1,3,53,1,66,42,2,51,46,3,54,50,2,34,45,3,61,51,2,58,0,40,30,17,23,49,,General knowledge of philosophy and philosophers,,control
noai,2026-02-03 07:08:41,2026-02-03 07:16:00,439,2026-02-03 07:16:00,R_22tG5IE5MFyuwIg,6978c9160e84daaa0e84536a,27,4,22,2,1,4,2,65.9,0.3,0.4,2.33,15.3,81,25,2,8,100,1,0,1,0,1,21,2,0,3,1,3,0,1,0,3,10,2,2,0,1,12,69,3,0,68,1,9,44,3,16,78,3,9,87,3,5,58,1,28,60,2,47,70,1,7,66,3,20,0,59,0,75,5,49,,Philosophy knowledge,,control
noai,2026-02-03 07:05:03,2026-02-03 07:22:07,1023,2026-02-03 07:22:08,R_2zzXUWDSTrR0JtD,6978cf4f9768c34a8fddcab0,51,4,19,2,1,3,2,12.5,0.3,0.2,6.89,12.8,32,52,4,27,100,3,0,1,0,2,13,2,0,2,0,3,35,1,0,3,0,3,0,20,1,10,0,1,18,33,2,4,0,3,21,32,3,10,6,2,0,0,3,0,9,2,37,34,2,0,0,3,28,0,11,20,21,0,49,,Understanding pf physiology,,control
noai,2026-02-03 07:11:33,2026-02-03 07:22:53,680,2026-02-03 07:22:54,R_8vw9DIZJ7piLGh3,677417041a1a8eacd86ed803,0,4,52,1,1,3,3,100,0.6,0.3,0,0,71,51,3,0,100,1,0,1,0,1,0,3,0,1,0,3,0,1,0,2,0,1,0,10,3,0,100,3,0,100,2,0,100,3,0,100,1,0,100,1,0,100,3,0,100,1,0,100,3,0,100,2,0,0,100,10,49,0,52,,Understanding how much people think they might know about a subject when they don't know as much as they think,The sliders were not easy to navigate ... they could do with being thicker for the mouse pointer,control
noai,2026-02-03 07:03:19,2026-02-03 07:23:02,1183,2026-02-03 07:23:03,R_1952Rxkb3oVnGNq,697df9aa934d8b9de8f2afe9,100,4,29,1,2,4,5,35,0.8,0.4,54.78,74.9,100,100,2,100,100,3,53,1,41,1,100,1,99,1,0,2,54,1,47,1,44,1,55,70,3,100,0,3,51,100,1,50,0,3,100,0,3,50,0,3,48,0,1,100,100,1,100,50,1,100,100,3,50,0,0,60,100,49,49,,to understand how human reason or think,,control
noai,2026-02-03 07:03:14,2026-02-03 07:25:13,1319,2026-02-03 07:25:14,R_6WPbYQhX6UvMFXP,69696bb2c59c3d28f1d2e44c,95,4,27,2,2,4,3,81.3,0.5,0.3,46.78,35.9,72,26,3,51,100,1,48,1,50,1,44,2,47,3,36,3,55,2,68,1,35,1,31,30,3,45,79,2,40,72,2,44,90,2,30,89,1,47,77,2,9,83,1,40,80,1,28,80,3,50,80,2,26,0,83,30,43,0,52,,Knowledge of philosophy,,control
noai,2026-02-03 07:09:39,2026-02-03 07:26:15,996,2026-02-03 07:26:16,R_10NMP1CNG7SnNx7,6978f803961c1ec611599c5c,77,4,46,1,1,3,1,91.6,0.4,0.2,16.22,31.3,90,37,3,28,100,1,10,2,9,3,18,1,8,1,11,2,28,2,18,2,18,1,16,20,3,92,95,2,12,89,3,12,90,2,12,92,2,16,90,2,92,98,2,29,91,1,12,92,1,15,91,3,21,0,88,10,91,16,50,,The overall knowledge of a persons understanding of Philosophy.,,control
noai,2026-02-03 07:19:45,2026-02-03 07:27:42,477,2026-02-03 07:27:43,R_2DRv12zK8IfARPj,6978c319bcdf6685b6d37df8,0,4,31,2,1,4,4,3.4,0.7,0.1,10,11.6,100,24,3,8,100,3,0,1,44,1,27,1,24,1,0,3,12,1,2,3,0,2,0,20,3,29,0,3,8,0,2,0,4,3,14,0,3,0,0,2,29,0,2,25,3,2,0,27,1,0,0,2,11,0,0,20,99,5,49,,to see the general publics knowledge and awareness of philosophy,no thank you,control
noai,2026-02-03 07:11:38,2026-02-03 07:28:27,1009,2026-02-03 07:28:28,R_2CqgFtYSqMqXLPE,66deb0ffee8bd891e059b4aa,62,4,39,1,1,3,2,79.8,0.7,0.6,19,37,72,41,3,56,100,3,17,1,47,1,34,1,31,3,0,3,0,1,0,2,0,1,20,20,3,48,100,3,95,85,1,17,88,3,4,73,1,16,76,1,49,77,3,35,87,1,48,85,1,33,44,1,25,88,83,40,74,21,50,,The influence of context on judgement.,,control
noai,2026-02-03 07:18:04,2026-02-03 07:31:36,811,2026-02-03 07:31:37,R_6Lj2QLyvIVxzvQB,697d1162bff691103ec3604a,73,4,44,1,1,5,5,100,0.8,0.7,51.67,47.5,87,47,2,0,100,3,96,1,100,1,77,1,34,1,2,3,18,1,70,1,94,1,51,60,2,5,100,1,94,100,1,72,100,1,83,100,1,90,100,3,6,100,1,6,100,1,0,100,1,82,100,2,37,0,100,70,89,61,49,,Good question! It's probably just a survey of the general population to see how well we understand some key ideas from philosophy and the people who first wrote about those ideas. It was fun to consider these topics as I hadn't thought about them in a long time!,"This was fun! Made me want to pick up ""Sophie's World"" again haha. ",control
noai,2026-02-03 07:30:58,2026-02-03 07:38:32,454,2026-02-03 07:38:32,R_8zoKu5oXJ4G0VOy,6978c7c7fd049938a72db4ac,31,4,20,2,1,3,3,17.1,0.8,0.3,1.11,3.4,88,40,3,0,100,3,0,1,0,1,0,1,0,1,0,3,10,1,0,3,0,1,0,20,1,0,10,3,4,11,1,0,16,3,0,13,3,14,25,2,5,15,2,6,12,1,0,18,3,0,33,3,5,0,18,20,46,8,50,,Philosophical knowledge and interest,,control
noai,2026-02-03 07:31:34,2026-02-03 07:40:03,509,2026-02-03 07:40:03,R_2agn5TlYH4Il7GM,65515637eb2540487c1fa289,65,4,36,1,1,3,4,53.8,0.2,0.5,7.78,46.5,54,27,2,14,100,2,0,2,0,2,21,1,15,1,3,3,32,3,5,3,0,2,1,0,1,40,43,2,48,63,1,46,63,2,52,47,1,75,53,1,75,77,2,29,66,1,56,44,3,31,31,3,13,0,51,10,47,0,54,,I have no idea now,,control
noai,2026-02-03 07:39:05,2026-02-03 07:51:42,757,2026-02-03 07:51:42,R_8QfooL6k6RnMo3V,66ab133269c32d3d854e9dde,55,4,41,1,1,3,5,54.4,0.2,0.4,31.78,28.9,61,53,4,51,100,1,44,3,18,2,33,1,17,3,22,3,34,3,29,2,17,1,54,30,3,49,56,3,35,55,1,32,52,3,23,57,3,20,54,1,22,55,2,18,53,1,24,53,3,31,54,1,35,0,55,20,55,30,52,,philosophy knowledge but potentially picking up on answers from the first set of questions to answer the second?,,control
noai,2026-02-03 07:41:16,2026-02-03 07:53:09,713,2026-02-03 07:53:10,R_8PZkwRQv9eq9CaR,6978c788c51571edee2e4fb7,79,4,32,2,2,4,2,3,0.6,0.8,7.33,3.4,50,44,3,5,100,3,6,1,5,1,60,1,28,3,3,3,10,3,5,2,4,1,0,10,1,6,3,1,4,4,2,2,2,1,2,3,1,3,3,2,3,2,1,4,3,1,3,3,1,3,3,1,4,0,4,10,39,4,53,,How little people know about core concepts in Philosophy. People's desire to learn more about Philosophy.,,control
noai,2026-02-03 07:53:19,2026-02-03 08:04:49,690,2026-02-03 08:04:50,R_8uTyhb1RWQxldiu,670bd903349d5d24bc92dcb0,100,4,43,2,1,2,1,73.4,0.6,0.4,4.56,0,100,14,3,33,100,1,0,1,0,2,6,1,3,1,0,3,5,1,0,2,0,1,0,0,3,0,100,3,0,72,1,0,58,3,0,66,1,0,75,2,0,75,1,0,74,3,0,63,1,0,51,2,0,0,100,0,100,0,50,,What you think your knowledge of philosophy is before and after answering questions,,control
noai,2026-02-03 08:39:01,2026-02-03 08:47:12,491,2026-02-03 08:47:13,R_5TNRioPIuEebynX,6980e1ad541decfd7a8dde86,26,4,31,1,1,4,2,44.8,0.7,0.6,55.11,51.2,49,63,3,64,100,3,60,1,100,1,82,1,21,3,6,3,68,1,19,2,58,1,100,50,1,90,70,1,89,66,3,7,13,3,95,92,3,12,18,1,11,9,2,75,47,1,14,13,1,90,52,1,29,67,68,30,53,51,52,,How someone judged their ability before and after being tested.,,control
noai,2026-02-03 08:38:38,2026-02-03 08:47:13,514,2026-02-03 08:47:13,R_8EnNzz9T5VeQNwO,66a27a561b8ed92d82f3b97a,73,4,29,1,1,2,2,57.1,0.5,0.5,21.44,25.8,70,20,3,38,100,2,8,1,22,3,16,3,23,3,22,2,24,1,20,1,16,1,20,30,3,26,77,1,21,53,1,28,35,1,31,70,1,34,70,2,29,44,1,22,67,2,20,72,3,27,65,2,20,19,18,20,72,11,51,,peoples understanding of philosophy,,control
noai,2026-02-03 08:38:19,2026-02-03 08:47:27,548,2026-02-03 08:47:28,R_3YE68bACf3UPg9X,6980fbe0c5ded83aa114d00f,56,4,30,1,3,4,2,39.5,0.4,0.5,7.22,9.6,24,12,3,3,100,3,0,1,0,3,4,3,0,3,0,3,5,3,0,1,57,2,0,10,1,9,70,3,0,88,2,0,4,1,0,53,1,0,25,3,0,34,3,1,50,1,2,6,1,79,55,2,5,0,10,10,16,5,50,,How the framing of questions from a previous test could influence the answers given to reworded questions in a later test,"None, thank you for the opportunity",control
noai,2026-02-03 08:41:18,2026-02-03 08:48:14,416,2026-02-03 08:48:15,R_30Tq2ofY8TD11Nb,69601c5669915b29e2ee7c00,100,4,23,2,2,3,2,97.3,0.6,0.2,43.33,46,100,100,3,82,100,3,33,1,23,3,75,3,43,1,57,2,31,1,34,3,34,1,53,30,1,46,100,3,53,78,3,43,100,3,41,100,3,59,100,3,30,100,1,50,95,2,59,100,3,39,100,2,40,0,100,40,100,35,48,,To see what we know about philosophy.,,control
noai,2026-02-03 08:39:32,2026-02-03 08:48:27,534,2026-02-03 08:48:28,R_11XGQwUl1VFb08F,695f9d1a869eae29cfca2030,100,4,38,2,1,7,4,100,0.7,0.3,0,0,100,8,3,0,100,3,0,1,0,1,0,1,0,1,0,3,0,1,0,2,0,3,0,10,3,0,100,1,0,100,1,0,100,3,0,100,3,0,100,2,0,100,2,0,100,2,0,100,1,0,100,3,0,0,100,10,100,0,49,,Level of Philosophy understanding? Not sure otherwise lol,"None, thank you",control
noai,2026-02-03 08:42:00,2026-02-03 08:49:25,445,2026-02-03 08:49:26,R_81ctvEWqMt1g0T2,67680e24c4684ebbc6ec8af3,12,4,21,2,1,4,7,0.4,0.4,0.2,18.22,5.3,77,36,3,60,100,1,0,1,36,1,10,3,0,2,0,3,0,3,0,1,62,3,6,10,2,5,0,1,6,0,3,0,0,2,0,0,3,28,4,3,0,0,2,0,0,2,0,0,1,11,0,2,3,0,0,0,56,15,49,,People philosophy knowledge and if they were interested in learning more,no,control
noai,2026-02-03 08:39:49,2026-02-03 08:50:39,649,2026-02-03 08:50:39,R_7i2LBGgcWhBOLtw,695fe74c64008cd1562be302,69,4,35,2,1,3,1,67,0.5,0.5,14.78,22.9,37,49,3,7,100,1,3,1,78,3,8,1,6,1,5,3,18,1,2,3,7,3,7,10,3,52,79,1,24,65,1,33,62,1,19,64,3,15,63,2,15,61,2,30,64,1,14,86,1,24,58,2,3,0,68,10,26,3,51,,"I don't really know, I'm never trying to guess while I'm completing a study. Maybe something about a person's self-reported confidence and how that changes after having their knowledge tested?","Just want to say thank you for using Prolific, have a great day!",control
noai,2026-02-03 08:39:42,2026-02-03 08:50:46,663,2026-02-03 08:50:46,R_6lgMct5YefsPhDj,697a409dcde01a3513298a61,100,4,44,2,1,4,3,93.9,0.7,0.6,44,33.6,75,58,3,66,100,1,37,1,51,1,83,1,36,1,33,3,38,1,21,1,76,2,38,30,3,38,94,1,34,98,1,22,89,3,36,91,1,20,99,1,32,98,2,14,91,1,33,100,1,77,90,2,30,0,89,30,84,39,50,,Confidence in knowledge before and after testing knowledge.,,control
noai,2026-02-03 08:38:20,2026-02-03 08:50:54,754,2026-02-03 08:50:54,R_8VkER0Rvsev8Eo9,676061d1c094ff7edd03a30a,0,4,29,2,2,5,3,0,0.5,0.1,0,0,91,47,3,0,100,1,0,2,0,1,0,1,0,1,0,3,0,1,0,2,0,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,2,0,0,2,0,0,0,0,95,0,53,,philosophy knowledge,make it clear that its about philosophy and not just In this study you will be asked to complete a multiple-choice task.,control
noai,2026-02-03 08:44:11,2026-02-03 08:51:08,417,2026-02-03 08:51:09,R_1fkXfxzc5GspH0R,6960c42f55f51045578d73e1,58,4,19,2,1,3,4,37.3,0.6,0.4,15,18.2,64,32,3,7,100,3,18,1,100,1,5,1,0,2,0,2,10,2,0,2,0,1,0,20,1,0,77,1,48,34,1,83,47,3,17,34,1,0,33,3,25,25,2,5,18,3,0,36,2,0,42,3,4,34,27,10,44,11,49,,What people think their level of knowledge is,,control
noai,2026-02-03 08:43:42,2026-02-03 08:51:36,473,2026-02-03 08:51:37,R_6WInLHTJiIsbv5K,695f9b6e33064c4ebb042c20,76,4,30,1,1,3,1,85.3,0.5,0.5,62.78,51.3,74,87,3,63,100,3,38,2,77,1,86,1,76,2,32,3,96,3,30,1,100,3,53,30,3,72,100,1,22,77,2,10,74,1,60,82,1,82,96,1,42,87,3,65,85,3,40,72,1,95,100,2,25,63,80,20,76,60,50,,Understanding of philosophical concepts,none,control
noai,2026-02-03 08:42:01,2026-02-03 08:51:39,578,2026-02-03 08:51:40,R_3Nb6N8PmGQZTKOT,6978dfd06f1b281a3acb7c3a,91,4,40,1,4,3,1,93.1,0.4,0.7,65.11,73.3,53,14,3,74,100,2,49,2,49,1,90,2,50,2,83,3,84,3,48,1,100,1,49,30,1,88,92,1,93,92,1,48,93,1,52,87,1,84,97,2,77,96,2,93,90,1,48,92,1,100,100,2,50,0,92,30,52,24,51,,Knowledge of the public on philosophy,,control
